latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
6.279,20.261,323.6,1.3,1.1,2020-01-13,0920,T,76,6.0NRT,305.3,17.9,D
5.573,24.833,319.8,2.8,1.6,2020-01-13,0920,T,66,6.0NRT,301.2,42.4,D
5.569,24.858,341.7,2.9,1.6,2020-01-13,0920,T,91,6.0NRT,302.1,174.4,D
6.353,19.708,315.5,1.2,1.1,2020-01-13,0920,T,62,6.0NRT,303.3,8.7,D
5.519,24.981,328.6,2.9,1.6,2020-01-13,0920,T,83,6.0NRT,300.9,92.5,D
6.232,20.37,316.4,1.3,1.1,2020-01-13,0920,T,62,6.0NRT,303.7,9.5,D
6.23,20.381,337.2,1.3,1.1,2020-01-13,0920,T,88,6.0NRT,305.7,44,D
6.838,16.257,315.4,1,1,2020-01-13,0920,T,54,6.0NRT,303.9,5.8,D
7.014,14.963,325.8,1.2,1.1,2020-01-13,0920,T,75,6.0NRT,309,18.6,D
6.93,15.487,318.2,1.1,1,2020-01-13,0920,T,40,6.0NRT,306.8,6.4,D
6.277,19.815,330.8,1.2,1.1,2020-01-13,0920,T,83,6.0NRT,303.1,29.6,D
6.275,19.825,323.2,1.2,1.1,2020-01-13,0920,T,76,6.0NRT,303.7,18.2,D
5.351,25.544,316.3,3.3,1.7,2020-01-13,0920,T,64,6.0NRT,298.3,47.5,D
6.273,19.819,326.5,1.2,1.1,2020-01-13,0920,T,80,6.0NRT,303.5,22.4,D
7.011,14.75,321.7,1.2,1.1,2020-01-13,0920,T,69,6.0NRT,303.8,15.1,D
6.317,19.465,312.5,1.1,1.1,2020-01-13,0920,T,56,6.0NRT,299.5,8.4,D
6.163,20.483,317,1.3,1.1,2020-01-13,0920,T,67,6.0NRT,302.7,12,D
6.162,20.495,315.5,1.3,1.1,2020-01-13,0920,T,61,6.0NRT,302.8,9.6,D
6.103,20.741,316.8,1.4,1.2,2020-01-13,0920,T,64,6.0NRT,303.8,9.8,D
7.303,12.451,318.3,1.7,1.3,2020-01-13,0920,T,52,6.0NRT,307.2,13.7,D
6.395,18.755,316.8,1.1,1,2020-01-13,0920,T,67,6.0NRT,302.6,9.6,D
6.093,20.739,315,1.4,1.2,2020-01-13,0920,T,45,6.0NRT,303,6.9,D
5.91,21.923,345.7,1.7,1.3,2020-01-13,0920,T,93,6.0NRT,302.7,100.4,D
5.908,21.937,350.3,1.7,1.3,2020-01-13,0920,T,95,6.0NRT,303.3,122,D
5.339,25.537,313.4,3.3,1.7,2020-01-13,0920,T,58,6.0NRT,299.1,35.3,D
6.563,17.256,313,1,1,2020-01-13,0920,T,50,6.0NRT,302.5,5.3,D
6.32,18.766,316.1,1.1,1,2020-01-13,0920,T,57,6.0NRT,303.9,7.7,D
6.68,16.269,324.1,1,1,2020-01-13,0920,T,74,6.0NRT,307.7,11.1,D
6.101,20.153,321.4,1.2,1.1,2020-01-13,0920,T,74,6.0NRT,302,17.8,D
5.932,21.117,318.6,1.4,1.2,2020-01-13,0920,T,69,6.0NRT,304.4,12.1,D
5.891,21.381,328.1,1.5,1.2,2020-01-13,0920,T,82,6.0NRT,304.1,36.6,D
5.78,22.096,310.7,1.7,1.3,2020-01-13,0920,T,17,6.0NRT,300,9.1,D
5.697,22.623,317.7,1.9,1.3,2020-01-13,0920,T,70,6.0NRT,300.5,25.4,D
5.754,22.108,333,1.7,1.3,2020-01-13,0920,T,86,6.0NRT,301.2,61.2,D
7.43,10.412,325.3,2.5,1.5,2020-01-13,0920,T,75,6.0NRT,307.7,44.1,D
6.828,14.839,318.3,1.2,1.1,2020-01-13,0920,T,61,6.0NRT,307.3,7.2,D
5.746,22.101,322.1,1.7,1.3,2020-01-13,0920,T,76,6.0NRT,299.1,33.8,D
5.743,22.116,309.9,1.7,1.3,2020-01-13,0920,T,43,6.0NRT,298.9,10.4,D
7.436,10.407,321,2.5,1.5,2020-01-13,0920,T,66,6.0NRT,306.5,26.8,D
6.495,16.967,313.6,1,1,2020-01-13,0920,T,51,6.0NRT,302.8,5.7,D
7.125,12.492,328.7,1.7,1.3,2020-01-13,0920,T,79,6.0NRT,307.2,34.1,D
7.114,12.491,334.4,1.7,1.3,2020-01-13,0920,T,84,6.0NRT,308.2,51.2,D
6.975,13.491,317.6,1.4,1.2,2020-01-13,0920,T,59,6.0NRT,306.2,10.4,D
5.259,24.895,317.5,2.9,1.6,2020-01-13,0920,T,72,6.0NRT,303,43.6,D
6.045,19.783,310.9,1.2,1.1,2020-01-13,0920,T,40,6.0NRT,300.9,6.3,D
5.961,20.334,316.5,1.3,1.1,2020-01-13,0920,T,63,6.0NRT,303.6,9.8,D
5.451,23.596,319.1,2.3,1.5,2020-01-13,0920,T,73,6.0NRT,297.2,44.5,D
5.448,23.616,325.6,2.3,1.5,2020-01-13,0920,T,80,6.0NRT,297.7,67,D
6.601,15.987,340.9,1,1,2020-01-13,0920,T,90,6.0NRT,308.6,37.2,D
4.989,26.366,313,3.8,1.8,2020-01-13,0920,T,64,6.0NRT,298.5,47.4,D
5.661,22.119,321.3,1.7,1.3,2020-01-13,0920,T,73,6.0NRT,302.1,29.1,D
5.098,25.604,313.8,3.3,1.7,2020-01-13,0920,T,66,6.0NRT,297.4,40.5,D
4.973,26.363,328.4,3.8,1.8,2020-01-13,0920,T,83,6.0NRT,298.6,152.6,D
5.791,21.223,317.8,1.5,1.2,2020-01-13,0920,T,70,6.0NRT,302.3,16.4,D
6.399,17.181,314.4,1,1,2020-01-13,0920,T,58,6.0NRT,301.7,6.8,D
5.785,21.229,318.4,1.5,1.2,2020-01-13,0920,T,70,6.0NRT,302.2,16.9,D
5.102,25.598,314.2,3.3,1.7,2020-01-13,0920,T,66,6.0NRT,297.8,41.7,D
4.982,26.358,327.6,3.8,1.8,2020-01-13,0920,T,82,6.0NRT,298.6,146.6,D
4.977,26.392,312.3,3.9,1.8,2020-01-13,0920,T,55,6.0NRT,298.4,44.6,D
5.513,22.864,328.5,2,1.4,2020-01-13,0920,T,76,6.0NRT,302.2,54.2,D
5.503,22.845,318.1,2,1.4,2020-01-13,0920,T,25,6.0NRT,301.4,24.5,D
5.501,22.863,319.8,2,1.4,2020-01-13,0920,T,54,6.0NRT,300.4,30.6,D
5.298,24.156,319.7,2.5,1.5,2020-01-13,0920,T,74,6.0NRT,300.2,48.2,D
7.103,11.903,320.9,1.9,1.3,2020-01-13,0920,T,68,6.0NRT,306.7,22.9,D
5.285,24.153,314.6,2.5,1.5,2020-01-13,0920,T,58,6.0NRT,298.1,29.1,D
5.006,25.799,315.2,3.5,1.8,2020-01-13,0920,T,61,6.0NRT,297.6,51,D
5.9,19.998,316.5,1.2,1.1,2020-01-13,0920,T,66,6.0NRT,300.3,12.1,D
4.879,26.376,311.9,3.9,1.8,2020-01-13,0920,T,62,6.0NRT,297.1,46.8,D
5.802,20.566,318.5,1.3,1.1,2020-01-13,0920,T,49,6.0NRT,304.6,10.4,D
5.833,20.296,319.3,1.3,1.1,2020-01-13,0920,T,71,6.0NRT,302.5,16.1,D
5.791,20.565,318.1,1.3,1.1,2020-01-13,0920,T,28,6.0NRT,305.3,9.8,D
5.833,20.302,317,1.3,1.1,2020-01-13,0920,T,54,6.0NRT,301.9,12.2,D
4.889,26.373,313.1,3.9,1.8,2020-01-13,0920,T,65,6.0NRT,298.1,54.1,D
6.727,14.099,315.5,1.3,1.1,2020-01-13,0920,T,47,6.0NRT,304.9,7.7,D
5.464,22.587,315.6,1.9,1.3,2020-01-13,0920,T,66,6.0NRT,298.8,24.6,D
5.227,24.116,311.6,2.5,1.5,2020-01-13,0920,T,50,6.0NRT,301.2,22.8,D
6.274,17.151,314.7,1,1,2020-01-13,0920,T,57,6.0NRT,303.2,6.2,D
6.259,17.194,319.2,1,1,2020-01-13,0920,T,70,6.0NRT,303.1,10.3,D
6.008,18.878,319.6,1.1,1,2020-01-13,0920,T,73,6.0NRT,303.5,11.8,D
5.798,20.262,311.5,1.3,1.1,2020-01-13,0920,T,45,6.0NRT,301,6.3,D
5.679,21.034,314.8,1.4,1.2,2020-01-13,0920,T,63,6.0NRT,304.5,8.2,D
6.573,14.965,386.2,1.2,1.1,2020-01-13,0920,T,100,6.0NRT,312.1,209.7,D
6.572,14.976,349.5,1.1,1.1,2020-01-13,0920,T,94,6.0NRT,311.4,62.9,D
5.299,23.398,310.1,2.2,1.4,2020-01-13,0920,T,50,6.0NRT,298.4,17.9,D
5.286,23.396,310.5,2.2,1.4,2020-01-13,0920,T,54,6.0NRT,298.1,19.2,D
4.916,25.595,310.5,3.4,1.7,2020-01-13,0920,T,35,6.0NRT,299.1,23.9,D
4.791,26.356,314,3.9,1.8,2020-01-13,0920,T,62,6.0NRT,298.2,52.8,D
4.785,26.391,310.9,3.9,1.8,2020-01-13,0920,T,47,6.0NRT,298.2,36.3,D
6.651,14.205,321.4,1.3,1.1,2020-01-13,0920,T,68,6.0NRT,307.3,13.4,D
6.241,17.064,336,1,1,2020-01-13,0920,T,87,6.0NRT,304.8,27.2,D
6.232,17.063,322.3,1,1,2020-01-13,0920,T,68,6.0NRT,306,10.8,D
6.908,12.16,320.8,1.8,1.3,2020-01-13,0920,T,68,6.0NRT,305.3,23.5,D
6.906,12.177,318.1,1.8,1.3,2020-01-13,0920,T,62,6.0NRT,305.2,17.2,D
5.472,21.855,317.6,1.7,1.3,2020-01-13,0920,T,69,6.0NRT,299.2,23.2,D
5.47,21.87,335.6,1.7,1.3,2020-01-13,0920,T,87,6.0NRT,301,68,D
6.048,17.991,327.4,1,1,2020-01-13,0920,T,81,6.0NRT,302.6,19.8,D
6.047,18,324.8,1,1,2020-01-13,0920,T,78,6.0NRT,301.9,16.9,D
6.038,17.999,317.1,1,1,2020-01-13,0920,T,46,6.0NRT,302.1,8.7,D
6.055,17.826,318.3,1,1,2020-01-13,0920,T,66,6.0NRT,305,8.5,D
6.053,17.835,322.4,1,1,2020-01-13,0920,T,75,6.0NRT,305,12.3,D
5.761,19.766,325.4,1.2,1.1,2020-01-13,0920,T,78,6.0NRT,301.4,22.3,D
5.673,20.272,313.5,1.3,1.1,2020-01-13,0920,T,56,6.0NRT,302,8.6,D
5.037,24.29,323.8,2.6,1.6,2020-01-13,0920,T,79,6.0NRT,302.3,59.4,D
5.033,24.313,347,2.6,1.6,2020-01-13,0920,T,94,6.0NRT,302.9,205.2,D
5.878,18.813,314.8,1.1,1,2020-01-13,0920,T,61,6.0NRT,303.1,7.2,D
5.042,24.309,317.8,2.6,1.6,2020-01-13,0920,T,72,6.0NRT,302.2,37,D
5.028,24.307,348.7,2.6,1.6,2020-01-13,0920,T,95,6.0NRT,302.6,217.6,D
6.002,17.803,321.9,1,1,2020-01-13,0920,T,64,6.0NRT,305.2,9.1,D
4.8,25.473,315.1,3.3,1.7,2020-01-13,0920,T,69,6.0NRT,299.8,47,D
4.796,25.502,311.9,3.3,1.7,2020-01-13,0920,T,61,6.0NRT,299.9,31.1,D
5.351,21.892,322.5,1.7,1.3,2020-01-13,0920,T,52,6.0NRT,301.3,28.8,D
5.349,21.907,324.8,1.7,1.3,2020-01-13,0920,T,54,6.0NRT,301.3,33.8,D
6.252,15.788,322.5,1.1,1,2020-01-13,0920,T,72,6.0NRT,304.3,14.7,D
4.769,25.379,314.4,3.2,1.7,2020-01-13,0920,T,68,6.0NRT,296.5,53.3,D
4.764,25.407,309.1,3.3,1.7,2020-01-13,0920,T,54,6.0NRT,295.8,30.6,D
4.745,25.524,316.6,3.3,1.7,2020-01-13,0920,T,71,6.0NRT,298.4,58.6,D
6.251,15.617,318.4,1.1,1,2020-01-13,0920,T,65,6.0NRT,307.6,6.5,D
4.968,24.196,317.7,2.6,1.5,2020-01-13,0920,T,66,6.0NRT,304.1,33.6,D
6.437,14.272,319.3,1.3,1.1,2020-01-13,0920,T,66,6.0NRT,305.7,9.9,D
6.037,17.007,322.7,1,1,2020-01-13,0920,T,74,6.0NRT,303.9,12.7,D
5.604,19.918,313.7,1.2,1.1,2020-01-13,0920,T,55,6.0NRT,301,9.2,D
4.772,25.373,310.3,3.2,1.7,2020-01-13,0920,T,59,6.0NRT,296.6,37,D
4.767,25.402,312.9,3.3,1.7,2020-01-13,0920,T,65,6.0NRT,296,47.5,D
4.749,25.519,312.5,3.3,1.7,2020-01-13,0920,T,62,6.0NRT,298.8,39.5,D
5.297,21.877,320.1,1.7,1.3,2020-01-13,0920,T,64,6.0NRT,305.3,23.9,D
5.894,17.854,338.4,1,1,2020-01-13,0920,T,89,6.0NRT,304.6,33,D
5.726,18.977,316.5,1.1,1,2020-01-13,0920,T,65,6.0NRT,304,8.4,D
5.885,17.853,316.1,1,1,2020-01-13,0920,T,54,6.0NRT,305.6,6.2,D
5.693,19.134,319.9,1.1,1.1,2020-01-13,0920,T,71,6.0NRT,304.1,9.7,D
6.567,13.054,319.4,1.5,1.2,2020-01-13,0920,T,63,6.0NRT,304.4,15.7,D
5.713,18.935,327,1.1,1,2020-01-13,0920,T,80,6.0NRT,301.1,21.6,D
5.121,22.78,311.6,2,1.4,2020-01-13,0920,T,56,6.0NRT,298.7,20.1,D
4.543,26.404,314.6,3.9,1.8,2020-01-13,0920,T,67,6.0NRT,297.3,53,D
5.529,20.077,312.8,1.3,1.1,2020-01-13,0920,T,50,6.0NRT,301.8,8.2,D
6.371,14.308,319.6,1.2,1.1,2020-01-13,0920,T,59,6.0NRT,308.3,10.3,D
4.533,26.262,316.3,3.8,1.8,2020-01-13,0920,T,47,6.0NRT,299,48.2,D
4.516,26.259,321.1,3.8,1.8,2020-01-13,0920,T,76,6.0NRT,298.3,81.3,D
5.85,17.713,320.9,1,1,2020-01-13,0920,T,71,6.0NRT,302.6,11.1,D
4.537,26.398,317.6,3.9,1.8,2020-01-13,0920,T,71,6.0NRT,297.4,69.1,D
4.526,26.255,327.7,3.8,1.8,2020-01-13,0920,T,82,6.0NRT,298.9,134,D
6.315,14.339,324.1,1.2,1.1,2020-01-13,0920,T,75,6.0NRT,306.4,16.4,D
5.661,18.793,314.7,1.1,1,2020-01-13,0920,T,59,6.0NRT,302.1,7.4,D
5.5,19.797,316.8,1.2,1.1,2020-01-13,0920,T,64,6.0NRT,302.5,10.5,D
5.498,19.807,313.2,1.2,1.1,2020-01-13,0920,T,42,6.0NRT,302.7,6.1,D
5.912,16.982,321.6,1,1,2020-01-13,0920,T,72,6.0NRT,305.3,9.6,D
5.911,16.991,338,1,1,2020-01-13,0920,T,88,6.0NRT,305.2,30.3,D
5.853,17.32,323.6,1,1,2020-01-13,0920,T,75,6.0NRT,304,14,D
6.018,16.132,325.3,1,1,2020-01-13,0920,T,76,6.0NRT,303.7,16.9,D
4.488,25.977,316.6,3.7,1.8,2020-01-13,0920,T,70,6.0NRT,299.2,49.3,D
4.483,26.01,325.7,3.7,1.8,2020-01-13,0920,T,81,6.0NRT,300.3,108.5,D
5.751,17.883,316.8,1,1,2020-01-13,0920,T,59,6.0NRT,303,6.7,D
6.697,11.042,316.2,2.2,1.4,2020-01-13,0920,T,24,6.0NRT,303.8,16.6,D
6.694,11.063,317.2,2.2,1.4,2020-01-13,0920,T,42,6.0NRT,304.7,18.3,D
5.869,16.961,317.7,1,1,2020-01-13,0920,T,60,6.0NRT,306.3,6.4,D
5.572,18.962,319,1.1,1,2020-01-13,0920,T,68,6.0NRT,302.4,11.5,D
4.491,26.005,328.7,3.7,1.8,2020-01-13,0920,T,83,6.0NRT,299.5,135.9,D
6.695,11.055,321.8,2.2,1.4,2020-01-13,0920,T,71,6.0NRT,304.5,33.3,D
4.448,25.965,316.4,3.7,1.8,2020-01-13,0920,T,70,6.0NRT,298.7,49.5,D
4.443,25.997,324.9,3.7,1.8,2020-01-13,0920,T,80,6.0NRT,301,106.5,D
4.437,26.03,316.4,3.7,1.8,2020-01-13,0920,T,33,6.0NRT,300.3,43.9,D
5.749,17.463,323.9,1,1,2020-01-13,0920,T,75,6.0NRT,304.4,14.5,D
5.748,17.472,316.5,1,1,2020-01-13,0920,T,56,6.0NRT,302.5,7.5,D
5.606,18.419,314.9,1.1,1,2020-01-13,0920,T,53,6.0NRT,301.3,8,D
5.605,18.429,313.9,1.1,1,2020-01-13,0920,T,43,6.0NRT,303.2,6.9,D
5.181,21.21,313.8,1.5,1.2,2020-01-13,0920,T,55,6.0NRT,302.3,7.2,D
5.417,19.604,317.4,1.2,1.1,2020-01-13,0920,T,30,6.0NRT,304.5,7.1,D
4.242,27.027,309,4.5,1.9,2020-01-13,0920,T,50,6.0NRT,295.7,35.4,D
6.002,15.608,323.5,1.1,1,2020-01-13,0920,T,74,6.0NRT,308.7,10.1,D
5.979,15.769,314.7,1.1,1,2020-01-13,0920,T,52,6.0NRT,303.9,5.9,D
5.408,19.602,321,1.2,1.1,2020-01-13,0920,T,70,6.0NRT,305.1,11.3,D
5.646,17.908,326.4,1,1,2020-01-13,0920,T,78,6.0NRT,302.4,17.5,D
4.234,27.062,310.1,4.5,2,2020-01-13,0920,T,56,6.0NRT,295.5,43.1,D
5.92,15.86,314,1,1,2020-01-13,0920,T,44,6.0NRT,302.3,6,D
4.762,23.482,312.9,2.3,1.5,2020-01-13,0920,T,59,6.0NRT,298.3,22.7,D
6.756,9.727,323.1,2.8,1.6,2020-01-13,0920,T,74,6.0NRT,302.6,63.7,D
4.749,23.48,330.1,2.3,1.5,2020-01-13,0920,T,84,6.0NRT,299.9,79.7,D
6.573,10.994,324.7,2.2,1.4,2020-01-13,0920,T,76,6.0NRT,306.3,45.5,D
5.651,17.379,316.3,1,1,2020-01-13,0920,T,57,6.0NRT,305.5,4.2,D
5.65,17.388,317.5,1,1,2020-01-13,0920,T,62,6.0NRT,306.2,5.3,D
4.141,26.77,328.3,4.3,1.9,2020-01-13,0920,T,83,6.0NRT,296.1,175.1,D
5.194,20.199,318.1,1.3,1.1,2020-01-13,0920,T,46,6.0NRT,302.6,11.4,D
5.504,17.996,313.5,1,1,2020-01-13,0920,T,33,6.0NRT,302.7,5.1,D
4.93,21.797,314.2,1.7,1.3,2020-01-13,0920,T,46,6.0NRT,302.8,13.5,D
4.767,22.775,312.7,2,1.4,2020-01-13,0920,T,57,6.0NRT,301.8,16.5,D
4.138,26.762,325.1,4.3,1.9,2020-01-13,0920,T,80,6.0NRT,296,146,D
4.132,26.8,311.5,4.3,1.9,2020-01-13,0920,T,61,6.0NRT,295.7,45.9,D
4.854,22.133,318,1.8,1.3,2020-01-13,0920,T,60,6.0NRT,301.7,21,D
4.984,21.223,324.9,1.5,1.2,2020-01-13,0920,T,78,6.0NRT,300.6,32.2,D
3.996,27.309,309.8,4.7,2,2020-01-13,0920,T,53,6.0NRT,294.8,43.7,D
3.989,27.351,310.7,4.8,2,2020-01-13,0920,T,59,6.0NRT,294.4,53.2,D
6.122,13.38,342,1.4,1.2,2020-01-13,0920,T,91,6.0NRT,304.3,63.7,D
5.309,18.981,313.4,1.1,1,2020-01-13,0920,T,45,6.0NRT,301,6.3,D
6.327,11.778,322.3,1.9,1.3,2020-01-13,0920,T,72,6.0NRT,305.3,27.8,D
5.067,20.48,315.8,1.4,1.2,2020-01-13,0920,T,62,6.0NRT,300.7,11.8,D
6.117,13.373,326.3,1.4,1.2,2020-01-13,0920,T,78,6.0NRT,304.6,26.5,D
6.115,13.386,324.7,1.4,1.2,2020-01-13,0920,T,76,6.0NRT,303.4,23.6,D
5.804,15.522,328.5,1.1,1,2020-01-13,0920,T,65,6.0NRT,305.8,17.7,D
5.071,20.475,312.9,1.4,1.2,2020-01-13,0920,T,48,6.0NRT,300.6,8.6,D
5.792,15.54,324.3,1.1,1,2020-01-13,0920,T,70,6.0NRT,306.8,12.5,D
5.156,19.832,325.1,1.2,1.1,2020-01-13,0920,T,77,6.0NRT,304.2,15.9,D
6.321,11.771,317.2,1.9,1.3,2020-01-13,0920,T,63,6.0NRT,304.3,18.3,D
6.165,12.884,316.7,1.5,1.2,2020-01-13,0920,T,52,6.0NRT,302.7,13.5,D
5.796,15.453,316.3,1.1,1,2020-01-13,0920,T,46,6.0NRT,303.6,7.6,D
3.99,27.347,312.3,4.8,2,2020-01-13,0920,T,64,6.0NRT,294.4,65.1,D
6.154,12.883,318.6,1.5,1.2,2020-01-13,0920,T,59,6.0NRT,303.1,15.9,D
5.313,18.658,316.9,1.1,1,2020-01-13,0920,T,32,6.0NRT,300.9,6.9,D
5.956,14.208,316,1.2,1.1,2020-01-13,0920,T,60,6.0NRT,303.4,8.7,D
5.954,14.219,315.7,1.2,1.1,2020-01-13,0920,T,59,6.0NRT,303,8.5,D
5.306,18.638,316.8,1.1,1,2020-01-13,0920,T,50,6.0NRT,300.9,7.8,D
5.305,18.647,317.6,1.1,1,2020-01-13,0920,T,53,6.0NRT,301.2,8.5,D
6.397,10.94,319.9,2.2,1.4,2020-01-13,0920,T,69,6.0NRT,303.3,28.5,D
6.041,13.376,313.6,1.4,1.2,2020-01-13,0920,T,43,6.0NRT,302.9,7.4,D
6.122,12.623,324,1.6,1.2,2020-01-13,0920,T,75,6.0NRT,303,23.3,D
5.407,17.59,317.1,1,1,2020-01-13,0920,T,56,6.0NRT,304.1,7.9,D
6.122,12.616,314.4,1.6,1.2,2020-01-13,0920,T,31,6.0NRT,302.3,7,D
6.12,12.63,321.4,1.6,1.2,2020-01-13,0920,T,72,6.0NRT,304.2,20,D
6.01,13.327,317.8,1.4,1.2,2020-01-13,0920,T,65,6.0NRT,303.8,11.5,D
6.008,13.339,323.2,1.4,1.2,2020-01-13,0920,T,75,6.0NRT,305.3,19.9,D
5.329,17.93,318.1,1,1,2020-01-13,0920,T,63,6.0NRT,302.4,9.4,D
5.736,14.967,315.6,1.1,1.1,2020-01-13,0920,T,57,6.0NRT,302.5,8.7,D
3.878,27.026,332.7,4.5,2,2020-01-13,0920,T,86,6.0NRT,295.4,236,D
3.872,27.067,316.9,4.6,2,2020-01-13,0920,T,72,6.0NRT,296.6,84.2,D
5.921,13.58,312.4,1.4,1.2,2020-01-13,0920,T,41,6.0NRT,301.9,7.2,D
5.567,16.073,319.9,1,1,2020-01-13,0920,T,66,6.0NRT,305.1,10.4,D
5.565,16.083,315.7,1,1,2020-01-13,0920,T,53,6.0NRT,303.9,6.5,D
3.899,26.79,309.3,4.3,1.9,2020-01-13,0920,T,49,6.0NRT,295.8,37,D
6.048,12.577,318.8,1.6,1.2,2020-01-13,0920,T,68,6.0NRT,302.3,18.8,D
6.046,12.591,325,1.6,1.2,2020-01-13,0920,T,77,6.0NRT,302.6,30.8,D
6.299,10.596,320.7,2.3,1.5,2020-01-13,0920,T,72,6.0NRT,301.8,37.2,D
3.926,26.415,319.6,4.1,1.9,2020-01-13,0920,T,66,6.0NRT,296.4,89.8,D
6.046,12.585,323.8,1.6,1.2,2020-01-13,0920,T,62,6.0NRT,302.5,26.7,D
5.631,15.446,327,1.1,1,2020-01-13,0920,T,78,6.0NRT,302.8,20.7,D
5.63,15.456,316,1.1,1,2020-01-13,0920,T,56,6.0NRT,302.6,8.4,D
5.437,16.768,327.1,1,1,2020-01-13,0920,T,77,6.0NRT,309.1,16.2,D
5.435,16.776,325.9,1,1,2020-01-13,0920,T,75,6.0NRT,308.8,14.6,D
5.595,15.626,318,1.1,1,2020-01-13,0920,T,62,6.0NRT,303.9,9.3,D
4.746,21.338,312.3,1.6,1.2,2020-01-13,0920,T,50,6.0NRT,302.2,10.6,D
3.877,27.022,328,4.5,2,2020-01-13,0920,T,83,6.0NRT,295.2,183.8,D
3.871,27.062,320.4,4.6,2,2020-01-13,0920,T,77,6.0NRT,296.3,114.4,D
6.302,10.59,319.6,2.3,1.5,2020-01-13,0920,T,71,6.0NRT,302.4,35.9,D
4.674,21.74,311.2,1.7,1.3,2020-01-13,0920,T,54,6.0NRT,300.8,9.9,D
4.665,21.8,313.3,1.7,1.3,2020-01-13,0920,T,62,6.0NRT,299.6,15.5,D
5.46,16.423,325.1,1,1,2020-01-13,0920,T,74,6.0NRT,305.4,14.1,D
3.937,26.412,311.9,4.1,1.9,2020-01-13,0920,T,65,6.0NRT,296.3,41.2,D
3.932,26.448,320.8,4.1,1.9,2020-01-13,0920,T,77,6.0NRT,296.9,100.5,D
4.753,21.074,313,1.5,1.2,2020-01-13,0920,T,53,6.0NRT,302,9.5,D
3.949,26.128,308,3.8,1.8,2020-01-13,0920,T,45,6.0NRT,295.7,25.8,D
4.236,24.232,307.8,2.7,1.6,2020-01-13,0920,T,50,6.0NRT,296.2,20.5,D
5.1,18.595,315,1.1,1,2020-01-13,0920,T,26,6.0NRT,301,6.1,D
4.714,21.11,337.7,1.5,1.2,2020-01-13,0920,T,88,6.0NRT,302.3,56.5,D
4.712,21.123,345.1,1.5,1.2,2020-01-13,0920,T,93,6.0NRT,305.4,79.7,D
5.951,12.615,315.1,1.6,1.2,2020-01-13,0920,T,46,6.0NRT,301.1,14.5,D
5.59,15.143,320.1,1.1,1,2020-01-13,0920,T,69,6.0NRT,302.8,12.4,D
5.407,16.406,352.2,1,1,2020-01-13,0920,T,96,6.0NRT,306.9,58.1,D
5.406,16.415,327.8,1,1,2020-01-13,0920,T,78,6.0NRT,308.7,16.3,D
5.167,18.031,341.3,1,1,2020-01-13,0920,T,90,6.0NRT,304.9,38.8,D
5.165,18.04,316.4,1,1,2020-01-13,0920,T,47,6.0NRT,304.6,6.8,D
4.703,21.04,319.5,1.5,1.2,2020-01-13,0920,T,71,6.0NRT,300.9,17.7,D
5.271,17.265,319.3,1,1,2020-01-13,0920,T,49,6.0NRT,304.2,7.8,D
3.943,26.121,308.8,3.8,1.8,2020-01-13,0920,T,48,6.0NRT,295.6,29.3,D
5.94,12.607,313.7,1.6,1.2,2020-01-13,0920,T,16,6.0NRT,300.7,11.2,D
5.113,18.272,319.9,1,1,2020-01-13,0920,T,65,6.0NRT,301.4,10.1,D
4.7,21.033,313.4,1.5,1.2,2020-01-13,0920,T,47,6.0NRT,301.3,8.3,D
4.698,21.046,312.9,1.5,1.2,2020-01-13,0920,T,36,6.0NRT,301.3,7.2,D
5.071,18.429,325.7,1.1,1,2020-01-13,0920,T,75,6.0NRT,304.1,15.2,D
5.022,18.754,315.1,1.1,1,2020-01-13,0920,T,36,6.0NRT,302.1,5.6,D
5.021,18.764,315.7,1.1,1,2020-01-13,0920,T,37,6.0NRT,302.9,5.7,D
4.776,20.388,313.9,1.3,1.1,2020-01-13,0920,T,52,6.0NRT,302.2,8.7,D
4.774,20.4,315.2,1.3,1.2,2020-01-13,0920,T,60,6.0NRT,301.1,10.9,D
4.83,19.832,331.3,1.2,1.1,2020-01-13,0920,T,83,6.0NRT,303.4,29.6,D
4.828,19.843,326.4,1.2,1.1,2020-01-13,0920,T,78,6.0NRT,304.6,20.9,D
6.08,10.973,317.3,2.1,1.4,2020-01-13,0920,T,67,6.0NRT,301.9,24.7,D
4.757,20.109,327.5,1.3,1.1,2020-01-13,0920,T,60,6.0NRT,301.9,24.7,N
4.755,20.121,329.2,1.3,1.1,2020-01-13,0920,T,61,6.0NRT,306.8,27.7,N
19.369,71.342,310.6,2.8,1.6,2020-01-13,0910,A,41,6.0NRT,293.9,35.3,D
24.282,67.703,313.4,1.7,1.3,2020-01-13,0910,A,62,6.0NRT,296.8,17.4,D
24.813,67.443,311.3,1.7,1.3,2020-01-13,0910,A,59,6.0NRT,297.9,10.4,D
28.494,49.722,310.9,4.2,1.9,2020-01-13,0910,A,44,6.0NRT,289.1,88.5,D
31.07,62.015,302.1,1.1,1,2020-01-13,0910,A,33,6.0NRT,285.3,5,D
32.234,51.421,301.9,2.6,1.6,2020-01-13,0910,A,50,6.0NRT,286.5,19.5,D
37.451,-1.784,317.1,1.1,1,2020-01-13,1055,T,77,6.0NRT,286.3,17.5,D
